,secid,date,days,delta,impl_volatility,impl_strike,impl_premium,dispersion,cp_flag,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,Close,moneyness
780934,108105,2020-12-21,10,35,0.159901,3732.635,22.706310000000002,0.012418,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.0207278891679383
780935,108105,2020-12-21,10,40,0.16528800000000002,3720.545,28.368540000000003,0.013431,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.6935218804957621
780936,108105,2020-12-21,10,45,0.17136700000000002,3708.137,34.96662,0.014531,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.3577094606773912
780937,108105,2020-12-21,10,50,0.178144,3695.0559999999996,42.68421,0.015736,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.0036828436847491375
780938,108105,2020-12-21,10,55,0.185677,3680.9429999999998,51.7646,0.017069,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-0.3782740132540541
780939,108105,2020-12-21,10,60,0.19405999999999998,3665.387,62.53406,0.018553,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-0.7992844905827634
780940,108105,2020-12-21,10,65,0.203397,3647.881,75.43159,0.0202,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.273070130600562
780941,108105,2020-12-21,10,70,0.21375300000000003,3627.7740000000003,91.04465,0.021988,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.8172497183897351
780942,108105,2020-12-21,10,75,0.225068,3604.2259999999997,110.156,0.023918000000000002,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-2.454557170185634
780943,108105,2020-12-21,10,80,0.23724,3576.026,133.9406,0.026261000000000003,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-3.2177672152274184
780944,108105,2020-12-21,10,85,0.250404,3541.0229999999997,164.5613,0.029299000000000002,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-4.1650949175890295
780945,108105,2020-12-21,10,90,0.26448,3495.022,206.2406,0.032244999999999996,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-5.41007453751694
780946,108105,2020-12-21,30,-90,0.171317,3936.554,254.0187,0.036247,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,6.539629632957844
780947,108105,2020-12-21,30,-85,0.16511900000000002,3881.575,203.9244,0.020151,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,5.051667751172295
780948,108105,2020-12-21,30,-80,0.164338,3844.9970000000003,173.0401,0.010034999999999999,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,4.061713955869517
780949,108105,2020-12-21,30,-75,0.167099,3816.9179999999997,151.7238,0.007293000000000001,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.301778677333056
780950,108105,2020-12-21,30,-70,0.171724,3792.387,135.1522,0.008038,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.6378671307046853
780951,108105,2020-12-21,30,-65,0.177425,3769.1440000000002,121.1992,0.009169,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.0088142556371036
780952,108105,2020-12-21,30,-60,0.184013,3746.051,108.9424,0.010316,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.3838210084686553
780953,108105,2020-12-21,30,-55,0.191467,3722.303,97.86719000000001,0.011501,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.7411007194738861
780954,108105,2020-12-21,30,-50,0.199802,3697.191,87.6255,0.012764,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.06146488078278001
780955,108105,2020-12-21,30,-45,0.20906599999999997,3670.0040000000004,77.97278,0.014165,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-0.6743291438466636
780956,108105,2020-12-21,30,-40,0.219363,3639.948,68.7381,0.015785,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.4877703180940505
780957,108105,2020-12-21,30,-35,0.230837,3606.0429999999997,59.791380000000004,0.017724,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-2.405381544233831
780958,108105,2020-12-21,30,-30,0.243725,3566.975,51.03839,0.020395,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-3.4627251626626276
780959,108105,2020-12-21,30,-25,0.258701,3520.635,42.46114,0.025243,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-4.716879541642626
780960,108105,2020-12-21,30,-20,0.277446,3462.9959999999996,34.10468,0.035238,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-6.276832158173262
780961,108105,2020-12-21,30,-15,0.30235500000000004,3386.61,25.89104,0.052337,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-8.344157069540682
780962,108105,2020-12-21,30,-10,0.334071,3279.717,17.44964,0.073661,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-11.237129103038956
780963,108105,2020-12-21,30,10,0.156946,3913.7209999999995,7.728233,0.012497,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,5.921673074147926
780964,108105,2020-12-21,30,15,0.157165,3871.039,12.68259,0.007426,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,4.766519487535414
780965,108105,2020-12-21,30,20,0.159691,3839.656,18.488120000000002,0.006362,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.9171641384734723
780966,108105,2020-12-21,30,25,0.163796,3813.603,25.293029999999998,0.007248,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.2120609007616485
780967,108105,2020-12-21,30,30,0.16889200000000001,3789.9640000000004,33.22548,0.008265999999999999,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.572290608040295
780968,108105,2020-12-21,30,35,0.174735,3767.242,42.44407,0.009263,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.9573381738757778
780969,108105,2020-12-21,30,40,0.181326,3744.542,53.17678000000001,0.010298999999999999,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.3429811518031132
780970,108105,2020-12-21,30,45,0.188691,3721.137,65.7084,0.011393,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.7095438786044461
780971,108105,2020-12-21,30,50,0.196864,3696.364,80.39349,0.012582,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.039082798965428545
780972,108105,2020-12-21,30,55,0.205904,3669.5440000000003,97.6877,0.0139,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-0.6867786694040867
780973,108105,2020-12-21,30,60,0.21589299999999997,3639.915,118.1891,0.015380000000000001,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.488663436231863
780974,108105,2020-12-21,30,65,0.226927,3606.5490000000004,142.6931,0.017075999999999997,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-2.3916870661206513
780975,108105,2020-12-21,30,70,0.23914499999999997,3568.2340000000004,172.3177,0.01925,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-3.428651352495682
780976,108105,2020-12-21,30,75,0.25295300000000004,3523.1259999999997,208.8685,0.022568,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-4.649462654330616
780977,108105,2020-12-21,30,80,0.26918400000000003,3468.074,255.4923,0.027813,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-6.139400221693736
780978,108105,2020-12-21,30,85,0.288475,3397.9590000000003,317.2147,0.034668,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-8.037005622690351
780979,108105,2020-12-21,30,90,0.30986199999999997,3304.812,401.8429,0.041211000000000005,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-10.557953355509763
780980,108105,2020-12-21,60,-90,0.165827,4031.191,355.3213,0.014676,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,9.100903002908867
780981,108105,2020-12-21,60,-85,0.16557,3963.849,295.2293,0.008362,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,7.2783465896747
780982,108105,2020-12-21,60,-80,0.1679,3915.22,255.0652,0.006421,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,5.962242288953523
780983,108105,2020-12-21,60,-75,0.17180399999999998,3875.195,224.9004,0.007104000000000001,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,4.878998244528088
780984,108105,2020-12-21,60,-70,0.176798,3839.323,200.4864,0.008277,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.90815176453736
780985,108105,2020-12-21,60,-65,0.1828,3805.344,179.8448,0.009512,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.9885377886339937
780986,108105,2020-12-21,60,-60,0.18978699999999998,3771.718,161.7888,0.010747,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.0784774703866526
780987,108105,2020-12-21,60,-55,0.197696,3737.2129999999997,145.4864,0.012001999999999999,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.1446277326502274
780988,108105,2020-12-21,60,-50,0.20651599999999998,3700.785,130.3911,0.013365,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.15873356524662707
780989,108105,2020-12-21,60,-45,0.216335,3661.421,116.162,0.014941,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-0.9066210522365226
780990,108105,2020-12-21,60,-40,0.22732800000000003,3617.969,102.5681,0.016827,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-2.082614062064736
780991,108105,2020-12-21,60,-35,0.23974600000000001,3568.97,89.43214,0.019165,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-3.4087321116038294
780992,108105,2020-12-21,60,-30,0.253949,3512.426,76.60942,0.022279,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-4.939049444470578
780993,108105,2020-12-21,60,-25,0.27046,3445.413,63.97191,0.026954000000000002,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-6.752701740512601
780994,108105,2020-12-21,60,-20,0.29007,3363.302,51.39928,0.034759,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-8.974969116697917
780995,108105,2020-12-21,60,-15,0.31382600000000005,3258.292,38.73979,0.046845,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-11.816979287968755
780996,108105,2020-12-21,60,-10,0.342035,3117.0,25.7456,0.0616,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-15.640932255488027
780997,108105,2020-12-21,60,10,0.160728,4016.157,11.103710000000001,0.007533,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,8.694020030669215
780998,108105,2020-12-21,60,15,0.162297,3955.237,18.35918,0.00576,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,7.04526981989102
780999,108105,2020-12-21,60,20,0.16551300000000002,3909.43,26.840870000000002,0.006331,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,5.805540652046015
781000,108105,2020-12-21,60,25,0.169852,3870.821,36.71024,0.007389,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,4.760619494988627
781001,108105,2020-12-21,60,30,0.17508800000000002,3835.789,48.17072,0.008468,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.812506931233184
781002,108105,2020-12-21,60,35,0.18120999999999998,3802.344,61.502590000000005,0.009575,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.9073452306508374
781003,108105,2020-12-21,60,40,0.18821300000000002,3769.0759999999996,77.04483,0.010706,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.006973890989472
781004,108105,2020-12-21,60,45,0.19606099999999999,3734.843,95.19171,0.011894,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.080485611843529
781005,108105,2020-12-21,60,50,0.204772,3698.657,116.4425,0.013206,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.1011409774505756
781006,108105,2020-12-21,60,55,0.214435,3659.5359999999996,141.4606,0.0147,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-0.9576370428359571
781007,108105,2020-12-21,60,60,0.22518600000000003,3616.3579999999997,171.1311,0.016426,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-2.1262144657017035
781008,108105,2020-12-21,60,65,0.237209,3567.732,206.6638,0.018494999999999998,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-3.4422375738648814
781009,108105,2020-12-21,60,70,0.250784,3511.781,249.7972,0.02118,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-4.956505844436965
781010,108105,2020-12-21,60,75,0.26632100000000003,3445.778,303.145,0.025024,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-6.742823312624657
781011,108105,2020-12-21,60,80,0.284315,3365.552,370.7567,0.030722000000000003,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-8.91407469821054
781012,108105,2020-12-21,60,85,0.305095,3264.502,459.0839,0.038222000000000006,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-11.648910692943593
781013,108105,2020-12-21,60,90,0.328112,3131.29,579.3328,0.045850999999999996,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-15.25418503762821
781014,108105,2020-12-21,91,-90,0.166502,4117.6320000000005,448.1281,0.016372,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,11.440358304449916
781015,108105,2020-12-21,91,-85,0.166652,4033.0009999999997,372.4362,0.009114,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,9.149889179558702
781016,108105,2020-12-21,91,-80,0.169264,3972.006,321.878,0.006784,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,7.4991091548309186
781017,108105,2020-12-21,91,-75,0.173345,3921.8109999999997,283.8244,0.007415000000000001,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,6.1406223388425385
781018,108105,2020-12-21,91,-70,0.178563,3877.01,253.139,0.008676999999999999,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,4.928119742107917
781019,108105,2020-12-21,91,-65,0.18490299999999998,3834.752,227.35299999999998,0.010011,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.7844413703570057
781020,108105,2020-12-21,91,-60,0.19230899999999998,3792.9990000000003,204.8613,0.011322,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.6544304125332596
781021,108105,2020-12-21,91,-55,0.200699,3750.152,184.5585,0.012657999999999999,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.4948112352316523
781022,108105,2020-12-21,91,-50,0.210076,3704.893,165.7524,0.014093000000000001,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.26991324131158123
781023,108105,2020-12-21,91,-45,0.22050999999999998,3655.946,147.9805,0.01569,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.0547974705558016
781024,108105,2020-12-21,91,-40,0.232123,3601.905,130.9138,0.017547,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-2.5173731458785986
781025,108105,2020-12-21,91,-35,0.24513400000000002,3541.0429999999997,114.3221,0.019844999999999998,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-4.164553633869151
781026,108105,2020-12-21,91,-30,0.25993299999999997,3470.995,98.05534,0.023,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-6.060345734404137
781027,108105,2020-12-21,91,-25,0.27722199999999997,3388.153,82.01855,0.0279,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-8.302397030551345
781028,108105,2020-12-21,91,-20,0.29799000000000003,3286.76,66.07375,0.035675,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-11.046516041080467
781029,108105,2020-12-21,91,-15,0.322827,3158.113,49.8853,0.046275,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-14.528242376700696
781030,108105,2020-12-21,91,-10,0.350669,2989.095,33.03907,0.05774,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-19.102576965100415
781031,108105,2020-12-21,91,10,0.162643,4099.477,13.75124,0.0064930000000000005,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,10.949008007721739
781032,108105,2020-12-21,91,15,0.164588,4022.947,22.7728,0.005559000000000001,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,8.87778585357113
781033,108105,2020-12-21,91,20,0.167954,3965.105,33.29547,0.006384,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,7.312339207283647
781034,108105,2020-12-21,91,25,0.172351,3916.328,45.510659999999994,0.007567,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,5.992229407035321
781035,108105,2020-12-21,91,30,0.177752,3872.324,59.709669999999996,0.008853,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,4.801296966538193
781036,108105,2020-12-21,91,35,0.184224,3830.554,76.28372,0.010148,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.670825917552545
781037,108105,2020-12-21,91,40,0.191697,3789.067,95.65626999999999,0.011399,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.548014033203305
781038,108105,2020-12-21,91,45,0.20009000000000002,3746.343,118.309,0.012686,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.391723750779006
781039,108105,2020-12-21,91,50,0.20942399999999997,3701.1240000000003,144.87,0.014084000000000001,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.1679083242987378
781040,108105,2020-12-21,91,55,0.219773,3652.165,176.153,0.01564,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.157127157800597
781041,108105,2020-12-21,91,60,0.231248,3598.083,213.2246,0.017425,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-2.620812464749156
781042,108105,2020-12-21,91,65,0.244029,3537.185,257.5478,0.019574,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-4.268967263435497
781043,108105,2020-12-21,91,70,0.258431,3467.183,311.2539,0.0224,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-6.163514411414739
781044,108105,2020-12-21,91,75,0.274988,3384.673,377.6385,0.026482,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-8.396580397811826
781045,108105,2020-12-21,91,80,0.294311,3284.446,461.756,0.032231,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-11.109142567471498
781046,108105,2020-12-21,91,85,0.316368,3158.954,570.8580000000001,0.038823,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-14.505481396279407
781047,108105,2020-12-21,91,90,0.339649,2996.366,716.5636,0.044282999999999996,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-18.905793268735206
781048,108105,2020-12-21,122,-90,0.16308599999999998,4179.898,515.9246,0.011056,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,13.12553690957654
781049,108105,2020-12-21,122,-85,0.164998,4086.6240000000003,432.9793,0.007186,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,10.601152025135875
781050,108105,2020-12-21,122,-80,0.16819,4016.886,375.2375,0.006670999999999999,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,8.713749822259121
781051,108105,2020-12-21,122,-75,0.172559,3958.9990000000003,331.2813,0.007776000000000001,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,7.147085287601906
781052,108105,2020-12-21,122,-70,0.178222,3907.6,296.1583,0.009182,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,5.75601319167629
781053,108105,2020-12-21,122,-65,0.18504400000000001,3859.072,266.671,0.010419,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,4.442642373740546
781054,108105,2020-12-21,122,-60,0.192696,3810.792,240.5621,0.011559999999999999,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.135983473931425
781055,108105,2020-12-21,122,-55,0.201155,3761.1540000000005,216.755,0.012872999999999999,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.7925714095419432
781056,108105,2020-12-21,122,-50,0.21064499999999997,3708.842,194.7473,0.014367,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.3767897118034158
781057,108105,2020-12-21,122,-45,0.221282,3652.365,174.0137,0.015969999999999998,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.1517143206017155
781058,108105,2020-12-21,122,-40,0.23309699999999997,3590.087,154.0644,0.017745,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-2.8372176959603035
781059,108105,2020-12-21,122,-35,0.246198,3520.1259999999997,134.5699,0.019885,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-4.730655212313783
781060,108105,2020-12-21,122,-30,0.26093099999999997,3439.962,115.3723,0.022847,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-6.90022861836802
781061,108105,2020-12-21,122,-25,0.278012,3345.7070000000003,96.41455,0.027331,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-9.451163469269186
781062,108105,2020-12-21,122,-20,0.298184,3231.4320000000002,77.50169,0.033882,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-12.54392332377805
781063,108105,2020-12-21,122,-15,0.321427,3088.861,58.20828,0.042477,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-16.40249138518416
781064,108105,2020-12-21,122,-10,0.346639,2904.7870000000003,38.25267,0.052443,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-21.384304357915397
781065,108105,2020-12-21,122,10,0.162796,4167.495,15.858260000000001,0.006171,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,12.789859810688121
781066,108105,2020-12-21,122,15,0.16486199999999998,4077.7990000000004,26.269609999999997,0.005533,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,10.362310583735379
781067,108105,2020-12-21,122,20,0.168257,4009.99,38.397079999999995,0.006478,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,8.527115195641821
781068,108105,2020-12-21,122,25,0.1728,3953.1620000000003,52.50045,0.007876000000000001,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,6.98911163395266
781069,108105,2020-12-21,122,30,0.178612,3902.323,68.99171,0.009327,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,5.613195482183886
781070,108105,2020-12-21,122,35,0.185547,3854.014,88.28745,0.010548,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,4.305751720980933
781071,108105,2020-12-21,122,40,0.193262,3805.718,110.7398,0.011649,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.9986597941958903
781072,108105,2020-12-21,122,45,0.20175,3755.907,136.8856,0.012925,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.6505656256293744
781073,108105,2020-12-21,122,50,0.211245,3703.302,167.5477,0.014398,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.22685412139451522
781074,108105,2020-12-21,122,55,0.221865,3646.428,203.7022,0.015995,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.3123943928504023
781075,108105,2020-12-21,122,60,0.23364200000000002,3583.652,246.5109,0.017752,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-3.0113757328341983
781076,108105,2020-12-21,122,65,0.246662,3513.0890000000004,297.5273,0.019821000000000002,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-4.921105889156285
781077,108105,2020-12-21,122,70,0.261218,3432.237,359.0896,0.022580000000000003,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-7.109299455174678
781078,108105,2020-12-21,122,75,0.277903,3337.297,434.9169,0.026513,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-9.678773273482012
781079,108105,2020-12-21,122,80,0.29715199999999997,3222.7129999999997,530.3466,0.031629000000000004,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-12.77989596146314
781080,108105,2020-12-21,122,85,0.318458,3081.008,652.4706,0.03715,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-16.615026437798097
781081,108105,2020-12-21,122,90,0.340287,2899.696,813.6806,0.041977999999999994,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-21.522088128812843
781082,108105,2020-12-21,152,-90,0.16134500000000002,4236.434,577.5853,0.007572,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,14.655637728955352
781083,108105,2020-12-21,152,-85,0.164216,4134.425,487.0688,0.0063479999999999995,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,11.894847179853674
781084,108105,2020-12-21,152,-80,0.167795,4056.8140000000003,422.7822,0.0066879999999999995,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,9.794368640643114
781085,108105,2020-12-21,152,-75,0.172271,3991.889,373.2826,0.00788,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,8.037226364957384
781086,108105,2020-12-21,152,-70,0.178022,3934.353,333.76099999999997,0.00935,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,6.480061359584188
781087,108105,2020-12-21,152,-65,0.184999,3880.222,300.7328,0.010601000000000001,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,5.015049907521885
781088,108105,2020-12-21,152,-60,0.19276400000000002,3826.3590000000004,271.4138,0.011686,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.557291657306094
781089,108105,2020-12-21,152,-55,0.201262,3770.9840000000004,244.5701,0.012977,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,2.0586123578667737
781090,108105,2020-12-21,152,-50,0.21078899999999998,3712.737,219.7615,0.014486,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.48220471625157746
781091,108105,2020-12-21,152,-45,0.22148600000000002,3649.978,196.4144,0.016074,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.2163165325703162
781092,108105,2020-12-21,152,-40,0.233328,3580.902,173.9151,0.017763,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-3.0858022443187694
781093,108105,2020-12-21,152,-35,0.246337,3503.533,151.8461,0.019755,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-5.179731250518693
781094,108105,2020-12-21,152,-30,0.260836,3415.268,130.0617,0.022591999999999998,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-7.568551627313469
781095,108105,2020-12-21,152,-25,0.27766,3311.923,108.5956,0.026969999999999997,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-10.365499928903654
781096,108105,2020-12-21,152,-20,0.297561,3187.172,87.22624,0.033070999999999996,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-13.741784195889728
781097,108105,2020-12-21,152,-15,0.32012199999999996,3032.875,65.37761,0.04087,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-17.91770690226604
781098,108105,2020-12-21,152,-10,0.344139,2835.7140000000004,42.81385,0.050658,P,64881510,SPX,9999,1,32768,,A,,3694.919921875,-23.25370887710585
781099,108105,2020-12-21,152,10,0.162908,4226.303,17.639210000000002,0.006022,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,14.381450460646183
781100,108105,2020-12-21,152,15,0.165138,4125.338,29.237109999999998,0.005612,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,11.648914921722643
781101,108105,2020-12-21,152,20,0.16861700000000002,4048.9640000000004,42.738240000000005,0.006537,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,9.581914780587164
781102,108105,2020-12-21,152,25,0.17316900000000002,3984.92,58.41386,0.007947,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,7.84861605276248
781103,108105,2020-12-21,152,30,0.179049,3927.849,76.75268,0.009464,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,6.304035893876669
781104,108105,2020-12-21,152,35,0.186118,3873.78,98.23076999999999,0.010681,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,4.840702421346044
781105,108105,2020-12-21,152,40,0.193915,3819.696,123.1825,0.011728,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,3.376962986025478
781106,108105,2020-12-21,152,45,0.202427,3763.9390000000003,152.1749,0.012994,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,1.8679451675363001
781107,108105,2020-12-21,152,50,0.211961,3705.171,186.1487,0.014491999999999998,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,0.27743708501801745
781108,108105,2020-12-21,152,55,0.222656,3641.75,226.1896,0.016089,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-1.4390006549321543
781109,108105,2020-12-21,152,60,0.23448899999999998,3571.861,273.5159,0.017785,C,64881510,SPX,9999,1,32768,,A,,3694.919921875,-3.3304895498940446
